Stock,Model,RMSE_Basic,RMSE_WithIndicators,RMSE_Diff,Improved_%,Improved
DHI,Linear,0.5254376344867128,0.5344248213972851,-0.00898718691057232,-1.7104193382249226,False
DHI,Ridge,0.5311090542006867,0.538406394641115,-0.0072973404404282904,-1.3739815547695207,False
DHI,Lasso,3.277241176323115,3.277241176323115,0.0,0.0,False
DHI,RandomForest,7.2171013108822635,7.308430659678522,-0.09132934879625854,-1.2654574857990162,False
DHI,GradientBoosting,7.153989207930304,7.685338237126974,-0.5313490291966696,-7.427311025401901,False
DHR,Linear,1.3196850498573451,1.364293866207016,-0.044608816349670954,-3.3802623098968243,False
DHR,Ridge,1.31742145405366,1.384035285010555,-0.0666138309568951,-5.056379699292634,False
DHR,Lasso,1.7100407025570377,1.7100407025570377,0.0,0.0,False
DHR,RandomForest,1.5490557691591609,1.8620714232522944,-0.3130156540931335,-20.206867972419143,False
DHR,GradientBoosting,1.5757455586741704,2.033925204053036,-0.45817964537886535,-29.077006935331422,False
DIS,Linear,1.058469936082948,1.0824050029238952,-0.02393506684094726,-2.261289246393066,False
DIS,Ridge,1.0726843202387286,1.1101748449191489,-0.037490524680420245,-3.495019361528155,False
DIS,Lasso,1.3755017252730757,1.3755017252730757,0.0,0.0,False
DIS,RandomForest,1.2359830236902296,1.474190256757815,-0.2382072330675853,-19.27269456795439,False
DIS,GradientBoosting,1.2082529727952551,1.6568955793121671,-0.448642606516912,-37.13151273933897,False
DISCA,Linear,0.5057040279455274,0.5510562449028091,-0.045352216957281755,-8.968134412836223,False
DISCA,Ridge,0.5382607650738837,0.6008802687294392,-0.06261950365555558,-11.633674181502007,False
DISCA,Lasso,1.1969202848642686,1.1969202848642686,0.0,0.0,False
DISCA,RandomForest,2.371565670115608,2.650485749680134,-0.27892007956452636,-11.76101016637375,False
DISCA,GradientBoosting,2.4481414420142684,2.615423242494214,-0.16728180047994545,-6.833012080474822,False
DISCK,Linear,0.474950544323452,0.517079282927538,-0.042128738604086,-8.870131660570408,False
DISCK,Ridge,0.5075148975177874,0.5794820047853999,-0.07196710726761246,-14.180294533145236,False
DISCK,Lasso,1.1719597694816497,1.1719597694816497,0.0,0.0,False
DISCK,RandomForest,2.7903772833469653,3.103690197106566,-0.3133129137596007,-11.228335165622916,False
DISCK,GradientBoosting,2.7838255579195343,3.210240716487954,-0.4264151585684197,-15.31759622492643,False
DISH,Linear,1.0468862930299674,1.0728760466884304,-0.02598975365846301,-2.4825765540631686,False
DISH,Ridge,1.0627536519674492,1.084623932236559,-0.021870280269109754,-2.0578880372343913,False
DISH,Lasso,1.3778167609730636,1.3778167609730636,0.0,0.0,False
DISH,RandomForest,1.1975345791226453,1.2488793850863182,-0.05134480596367297,-4.287542661297508,False
DISH,GradientBoosting,1.151747696472386,1.176649282496481,-0.02490158602409487,-2.1620695314055616,False
DLR,Linear,1.5579896053765458,1.5848493838492934,-0.026859778472747564,-1.724002418248221,False
DLR,Ridge,1.5741467814585985,1.6386618436304488,-0.06451506217185021,-4.0984146416175244,False
DLR,Lasso,5.0405329249358735,5.0405329249358735,0.0,0.0,False
DLR,RandomForest,20.968546608473208,21.237233057924094,-0.26868644945088604,-1.2813785069028685,False
DLR,GradientBoosting,21.038893504996597,21.20890199859936,-0.1700084936027615,-0.808067656040873,False
DLTR,Linear,1.441138033808628,1.4572461128922316,-0.016108079083603677,-1.1177332570311378,False
DLTR,Ridge,1.451869390755712,1.4611779522449466,-0.009308561489234535,-0.6411431736562294,False
DLTR,Lasso,2.5820238596666254,2.5820238596666254,0.0,0.0,False
DLTR,RandomForest,10.057434167598705,10.677931725555265,-0.6204975579565595,-6.169541332475938,False
DLTR,GradientBoosting,10.193308162565096,10.835334437008799,-0.6420262744437029,-6.298507454150587,False
DOV,Linear,1.165729889513087,1.1583842081837825,0.007345681329304465,0.6301357969274236,True
DOV,Ridge,1.186637409477559,1.1760897230117728,0.010547686465786077,0.8888718981504139,True
DOV,Lasso,1.5787974898767456,1.5787974898767456,0.0,0.0,False
DOV,RandomForest,2.5576318894274417,3.006129937098187,-0.4484980476707454,-17.535676245073226,False
DOV,GradientBoosting,3.0027361748735397,3.0068671209972586,-0.004130946123718893,-0.13757272977513144,False
DPS,Linear,1.3577681316963326,1.3731677759660652,-0.015399644269732615,-1.1341880774954567,False
DPS,Ridge,1.3896701886783551,1.4104636340844534,-0.020793445406098288,-1.496286354525161,False
DPS,Lasso,2.202335891660946,2.202335891660946,0.0,0.0,False
DPS,RandomForest,3.994360396145428,4.126499677563513,-0.13213928141808484,-3.3081461939588555,False
DPS,GradientBoosting,4.177779690985553,4.417080594325645,-0.2393009033400917,-5.72794453131251,False
DRE,Linear,0.3184238431333007,0.31243035847857387,0.005993484654726822,1.8822348840937109,True
DRE,Ridge,0.32352940229359495,0.3178658450321421,0.005663557261452845,1.7505541138772007,True
DRE,Lasso,4.065075019312631,4.065075019312631,0.0,0.0,False
DRE,RandomForest,4.85061968360746,5.168277090268564,-0.31765740666110354,-6.5488005117081896,False
DRE,GradientBoosting,4.78420568732084,5.41341828229718,-0.6292125949763401,-13.151871723322577,False
DRI,Linear,1.09630427399197,1.0971853738509265,-0.0008810998589565688,-0.08037001039394129,False
DRI,Ridge,1.1257937981114814,1.1236288300745094,0.0021649680369719704,0.19230591255731763,True
DRI,Lasso,3.1135686483935894,3.1135686483935894,0.0,0.0,False
DRI,RandomForest,10.454010808724629,10.532503886725532,-0.07849307800090344,-0.7508417528647979,False
DRI,GradientBoosting,10.47326044877203,12.265576741805294,-1.792316293033263,-17.113260018692735,False
DTE,Linear,0.9748774297434477,0.9773942289194023,-0.0025167991759545982,-0.2581657036225496,False
DTE,Ridge,0.9748806894209866,0.9767401797486576,-0.0018594903276709651,-0.19074029754096133,False
DTE,Lasso,4.077627631389162,4.077627631389162,0.0,0.0,False
DTE,RandomForest,13.09864372200357,14.243422588249597,-1.1447788662460265,-8.739674813225022,False
DTE,GradientBoosting,13.179782265930188,16.28696196245037,-3.1071796965201823,-23.575349226764235,False
DUK,Linear,0.8068124227413762,0.8305353916978503,-0.023722968956474078,-2.940332633435229,False
DUK,Ridge,0.8041198549592881,0.8290856298426532,-0.024965774883365155,-3.104733048113723,False
DUK,Lasso,2.1503288851201474,2.1503288851201474,0.0,0.0,False
DUK,RandomForest,0.936338867075241,0.9456583342343263,-0.00931946715908527,-0.9953092290396602,False
DUK,GradientBoosting,0.9191585176644483,1.299218304455684,-0.38005978679123564,-41.34866614269703,False
DVA,Linear,1.113432139413125,1.1147146070581104,-0.0012824676449854078,-0.11518148251597794,False
DVA,Ridge,1.1326322473946624,1.126762919847026,0.0058693275476364715,0.5182024051617278,True
DVA,Lasso,1.508376139843148,1.508376139843148,0.0,0.0,False
DVA,RandomForest,1.2041122153135455,1.259062760329995,-0.05495054501644958,-4.5635734209490355,False
DVA,GradientBoosting,1.183608467101455,1.2715507890981967,-0.08794232199674168,-7.430017986615463,False
DVN,Linear,0.986760374921067,0.9751533374373091,0.01160703748375791,1.176277217727392,True
DVN,Ridge,1.0083452060389417,0.9896402857361372,0.018704920302804573,1.8550115764701913,True
DVN,Lasso,1.5719733593541505,1.5719733593541505,0.0,0.0,False
DVN,RandomForest,1.3198969058743746,3.3725152631455346,-2.05261835727116,-155.51353655999284,False
DVN,GradientBoosting,1.396312550175003,3.8223904516212674,-2.4260779014462646,-173.74891467832174,False
EA,Linear,1.610072247270461,1.6181029748440876,-0.008030727573626661,-0.4987805725638133,False
EA,Ridge,1.6408378125355334,1.689369087901598,-0.0485312753660645,-2.9577131265076524,False
EA,Lasso,3.5115169302525713,3.5115169302525713,0.0,0.0,False
EA,RandomForest,26.310236564758636,27.359399169920767,-1.049162605162131,-3.987659337762993,False
EA,GradientBoosting,27.208850775863898,29.374807416685353,-2.165956640821456,-7.960485573844254,False
EBAY,Linear,0.5722833655025382,0.5801877381548403,-0.007904372652302039,-1.3811990927538118,False
EBAY,Ridge,0.5884585262753768,0.5920677336927479,-0.003609207417371141,-0.6133325045378246,False
EBAY,Lasso,1.3807406862652847,1.3807406862652847,0.0,0.0,False
EBAY,RandomForest,4.839082836532099,4.899436945699229,-0.0603541091671298,-1.2472220709158643,False
EBAY,GradientBoosting,4.640305360132646,4.376266761722793,0.26403859840985344,5.690112566262358,True
ECL,Linear,1.1281950607392006,1.1188782460307216,0.009316814708479004,0.8258159455488635,True
ECL,Ridge,1.1289879781224417,1.1241528597508215,0.004835118371620206,0.4282701379744741,True
ECL,Lasso,3.0567933287319535,3.0567933287319535,0.0,0.0,False
ECL,RandomForest,8.243992633285837,10.10057911816376,-1.8565864848779228,-22.52047724280822,False
ECL,GradientBoosting,8.746481953883942,11.951875735800463,-3.2053937819165217,-36.647806498853434,False
ED,Linear,0.8051620944598052,0.8076811127262942,-0.002519018266488926,-0.3128585267267172,False
ED,Ridge,0.8175838556091006,0.8189881356612368,-0.0014042800521362198,-0.17175975803607693,False
ED,Lasso,3.563234708133781,3.563234708133781,0.0,0.0,False
ED,RandomForest,4.883590976884638,4.9565422754877,-0.07295129860306204,-1.4938044350634676,False
ED,GradientBoosting,5.016208406086279,5.918071063727093,-0.9018626576408142,-17.978971060025412,False
EFX,Linear,2.427207942996213,2.6048148558619535,-0.1776069128657407,-7.317334033049423,False
EFX,Ridge,2.390104341688176,2.606024707951986,-0.21592036626381006,-9.033930548458876,False
EFX,Lasso,3.5467403094944605,3.5467403094944605,0.0,0.0,False
EFX,RandomForest,17.39766018761225,17.90893615223729,-0.5112759646250389,-2.9387627940283916,False
EFX,GradientBoosting,17.164051807052317,18.930180523725568,-1.7661287166732507,-10.289695792852296,False
EIX,Linear,0.9638764970759628,0.9950585067528076,-0.031182009676844813,-3.2350627670079364,False
EIX,Ridge,0.9872413544595193,1.02870069946705,-0.04145934500753068,-4.199514619221786,False
EIX,Lasso,2.866034612558733,2.866034612558733,0.0,0.0,False
EIX,RandomForest,5.435449550202695,5.497149362266576,-0.06169981206388098,-1.1351372410692342,False
EIX,GradientBoosting,5.777381385564402,7.079219783023246,-1.3018383974588446,-22.533364349316983,False
EL,Linear,1.1984371082344258,1.1785400310869794,0.019897077147446485,1.660252090888563,True
EL,Ridge,1.1900465908360949,1.1694855519382574,0.020561038897837447,1.7277507499426397,True
EL,Lasso,3.630379579835154,3.630379579835154,0.0,0.0,False
EL,RandomForest,14.254725748545996,14.338191191754376,-0.08346544320838056,-0.5855282288885436,False
EL,GradientBoosting,14.516486457854052,14.574507580393416,-0.058021122539363645,-0.39969122492427694,False
EMN,Linear,1.0189741462078536,1.0299261185406383,-0.010951972332784665,-1.0748037497852911,False
EMN,Ridge,1.020816700258444,1.0309450008919834,-0.010128300633539311,-0.9921762282077763,False
EMN,Lasso,1.8841556104291,1.8841556104291,0.0,0.0,False
EMN,RandomForest,2.413078173289444,2.903788456015026,-0.49071028272558204,-20.33544906075955,False
EMN,GradientBoosting,2.516301284297466,3.715171439778326,-1.19887015548086,-47.644141938097704,False
EMR,Linear,0.746099316452348,0.7418020325299123,0.0042972839224356685,0.5759667416489489,True
EMR,Ridge,0.7623863273436146,0.7528488297495415,0.009537497594073074,1.2510058551685483,True
EMR,Lasso,1.0646945181598464,1.0646945181598464,0.0,0.0,False
EMR,RandomForest,1.1489594315660578,1.2022487625403862,-0.05328933097432831,-4.638051571733367,False
EMR,GradientBoosting,1.0858082487605267,1.2551342611483418,-0.16932601238781508,-15.594467308671152,False
EOG,Linear,1.6021315460161183,1.6059017097663375,-0.003770163750219213,-0.23532173494705555,False
EOG,Ridge,1.613893393054286,1.6192663705846078,-0.005372977530321732,-0.3329202259235597,False
EOG,Lasso,1.8631299790236593,1.8631299790236593,0.0,0.0,False
EOG,RandomForest,1.9292004460436358,1.9403770694659814,-0.0111766234223456,-0.5793396660915348,False
EOG,GradientBoosting,1.8381231361738732,1.8196351428789344,0.018487993294938887,1.0058082035473632,True
EQIX,Linear,5.074029430923641,5.375259474347103,-0.3012300434234616,-5.936702723630591,False
EQIX,Ridge,5.132387201048785,5.517950394272472,-0.38556319322368715,-7.51235591003147,False
EQIX,Lasso,6.038781346235996,5.81060516745856,0.2281761787774359,3.7785136717967,True
EQIX,RandomForest,84.42269383816173,84.58841780087388,-0.16572396271214984,-0.1963026233560405,False
EQIX,GradientBoosting,84.33264675928228,88.23529467772883,-3.9026479184465472,-4.627683427968532,False
EQR,Linear,0.7024179795317713,0.6885687644729506,0.013849215058820752,1.9716487137832914,True
EQR,Ridge,0.7268392156843476,0.7059753126821546,0.020863903002192985,2.870497704578144,True
EQR,Lasso,0.8136680716568263,0.8136680716568263,0.0,0.0,False
EQR,RandomForest,0.9201409222825513,1.6654626370297092,-0.7453217147471579,-81.00082244992133,False
EQR,GradientBoosting,0.9041128860157295,1.6982708271792422,-0.7941579411635127,-87.83836105502606,False
EQT,Linear,1.4578918857585168,1.666918082224858,-0.20902619646634113,-14.337564980518998,False
EQT,Ridge,1.4362782268813334,1.6526907411054514,-0.216412514224118,-15.067589981784092,False
EQT,Lasso,2.0414349594239063,2.0414349594239063,0.0,0.0,False
EQT,RandomForest,1.7263268219226973,2.266617729519799,-0.5402909075971016,-31.2971391474618,False
EQT,GradientBoosting,1.6889008237923708,2.0234515533106747,-0.3345507295183039,-19.80878479099094,False
ES,Linear,0.5991614886975805,0.6388778783540746,-0.039716389656494155,-6.628661956032445,False
ES,Ridge,0.6067170106946485,0.6480048792847685,-0.041287868590120014,-6.8051279035094625,False
ES,Lasso,2.6923588228969226,2.6923588228969226,0.0,0.0,False
ES,RandomForest,3.183320850458092,3.2701907609555003,-0.08686991049740822,-2.728908412889241,False
ES,GradientBoosting,3.365301487412879,3.9585350365895278,-0.5932335491766487,-17.62794660138177,False
ESRX,Linear,1.0878833864951787,1.0971133608299646,-0.009229974334785895,-0.8484341657723073,False
ESRX,Ridge,1.0945143796155339,1.1067438064998114,-0.012229426884277528,-1.1173381649470255,False
ESRX,Lasso,1.5790256315435258,1.5790256315435258,0.0,0.0,False
ESRX,RandomForest,1.3684362437952455,1.4745009793561246,-0.10606473556087903,-7.750798478321299,False
ESRX,GradientBoosting,1.3461453061895299,1.7010217483074925,-0.35487644211796265,-26.362417228381883,False
ESS,Linear,2.6521961148870776,2.656442212165514,-0.004246097278436167,-0.16009740963733193,False
ESS,Ridge,2.7489692725328334,2.7630846932257085,-0.01411542069287508,-0.5134804828090885,False
ESS,Lasso,3.110477373199851,3.110477373199851,0.0,0.0,False
ESS,RandomForest,10.877965352492154,12.067322847800805,-1.1893574953086503,-10.93363930448783,False
ESS,GradientBoosting,10.225629413482254,15.546470390810246,-5.320840977327991,-52.03436152607473,False
ETFC,Linear,0.627539165610695,0.6371370841263989,-0.009597918515703907,-1.5294533061316757,False
ETFC,Ridge,0.6397006967530139,0.6510360271721344,-0.011335330419120493,-1.7719740617223405,False
ETFC,Lasso,3.3935934709280136,3.3935934709280136,0.0,0.0,False
ETFC,RandomForest,9.016313601440984,9.488139272392853,-0.4718256709518691,-5.233021962284698,False
ETFC,GradientBoosting,9.027782549553564,9.820746000314733,-0.7929634507611691,-8.78359050418624,False
ETN,Linear,0.9781373442152302,0.9722559644055259,0.005881379809704379,0.6012836381810032,True
ETN,Ridge,0.9732533519384605,0.9620247173325361,0.011228634605924381,1.1537216474579761,True
ETN,Lasso,1.5300450172636444,1.5300450172636444,0.0,0.0,False
ETN,RandomForest,1.5830838754971392,1.8931680060762814,-0.3100841305791422,-19.58734691058399,False
ETN,GradientBoosting,1.6567421618936056,2.6742049878768333,-1.0174628259832277,-61.41346851584309,False
ETR,Linear,0.8196946360660725,0.8269448256362839,-0.007250189570211396,-0.8844988427650252,False
ETR,Ridge,0.8286506208578063,0.8365659258160776,-0.007915304958271308,-0.955204130551125,False
ETR,Lasso,1.2023665974528455,1.2023665974528455,0.0,0.0,False
ETR,RandomForest,0.9565720376677666,0.996812055417063,-0.04024001774929642,-4.206689738433735,False
ETR,GradientBoosting,0.9190261125700699,0.9417504619929867,-0.02272434942291679,-2.4726554677938166,False
EW,Linear,2.138672474194519,2.1511319444028456,-0.012459470208326717,-0.5825796309937212,False
EW,Ridge,2.183430753967413,2.266208909989345,-0.08277815602193206,-3.791196760946947,False
EW,Lasso,3.7416325555072,3.7416325555072,0.0,0.0,False
EW,RandomForest,21.866287453416213,22.0659461678095,-0.19965871439328708,-0.9130892238503615,False
EW,GradientBoosting,22.354706571503602,22.353315718186593,0.0013908533170088333,0.006221747141077696,True
EXC,Linear,0.44417556819393295,0.44431360201315495,-0.00013803381922200542,-0.03107640966910139,False
EXC,Ridge,0.44725205987954914,0.4445707116149657,0.0026813482645834386,0.5995161353321795,True
EXC,Lasso,1.6866958750128287,1.6866958750128287,0.0,0.0,False
EXC,RandomForest,1.2526503243294822,1.3018331309231777,-0.04918280659369545,-3.926299753286855,False
EXC,GradientBoosting,1.2979086849169128,1.701814953912183,-0.40390626899527016,-31.119775504170132,False
EXPD,Linear,0.7234633080308005,0.7234794686884305,-1.6160657629993302e-05,-0.002233790912490241,False
EXPD,Ridge,0.7095583825906109,0.7113318969692644,-0.0017735143786534735,-0.24994622319566426,False
EXPD,Lasso,3.9868718796987452,3.9868718796987452,0.0,0.0,False
EXPD,RandomForest,6.418998977231246,6.3347198369122095,0.08427914031903683,1.3129639156819053,True
EXPD,GradientBoosting,6.429816339363417,7.36656725010861,-0.936750910745193,-14.568859533520298,False
EXPE,Linear,2.211147543204137,2.1724181789401986,0.03872936426393858,1.7515504283272072,True
EXPE,Ridge,2.2014374055881953,2.154650786234684,0.04678661935351114,2.1252759326586608,True
EXPE,Lasso,3.1108655040239275,3.1108655040239275,0.0,0.0,False
EXPE,RandomForest,6.966537965991271,7.424799748409039,-0.45826178241776816,-6.578041843091599,False
EXPE,GradientBoosting,6.890923767740003,8.03710122173932,-1.146177453999317,-16.63314662346389,False
EXR,Linear,1.1918184269248115,1.3147504721120349,-0.12293204518722334,-10.314662234617284,False
EXR,Ridge,1.2524710757217723,1.434790686123067,-0.18231961040129474,-14.556792083699644,False
EXR,Lasso,1.7823144429394187,1.7823144429394187,0.0,0.0,False
EXR,RandomForest,1.5024443043277265,1.6831622351989628,-0.18071793087123633,-12.028261570208365,False
EXR,GradientBoosting,1.5115242687382269,2.2974371834810907,-0.7859129147428638,-51.994726846094196,False
F,Linear,0.1948370253678439,0.22523863434926317,-0.030401608981419276,-15.603609695858552,False
F,Ridge,0.19393619438049928,0.23146147521859664,-0.037525280838097363,-19.349292151455465,False
F,Lasso,2.4631804127763877,2.4631804127763877,0.0,0.0,False
F,RandomForest,0.3398766973188081,0.6120382013348219,-0.2721615040160138,-80.07654133484864,False
F,GradientBoosting,0.3312916927217124,0.41202576347488296,-0.08073407075317057,-24.369482400812213,False
FAST,Linear,0.7150603583200044,0.7128430451166862,0.002217313203318194,0.3100875579968734,True
FAST,Ridge,0.7246049557315133,0.7209046604655733,0.003700295265939957,0.5106638088342058,True
FAST,Lasso,1.433549459624856,1.433549459624856,0.0,0.0,False
FAST,RandomForest,1.4194017386599462,1.6519449469699965,-0.23254320831005026,-16.38318468804989,False
FAST,GradientBoosting,1.5183956743653741,1.9501432279682605,-0.4317475536028863,-28.434456241673548,False
FB,Linear,1.9089140605188524,1.938809620864387,-0.029895560345534644,-1.5661029987598751,False
FB,Ridge,1.9453630758160656,1.988025081451842,-0.04266200563577649,-2.1930099407217387,False
FB,Lasso,4.3269368896242115,4.3398409863326055,-0.012904096708393986,-0.2982270607953029,False
FB,RandomForest,38.253415656655086,38.347818481910046,-0.09440282525496002,-0.24678273465113806,False
FB,GradientBoosting,38.43562631486098,39.62611669894031,-1.1904903840793253,-3.0973617401910967,False
FBHS,Linear,0.8134148519698802,0.807729932814811,0.00568491915506919,0.6988954211128292,True
FBHS,Ridge,0.8042117854755136,0.7930486645451816,0.011163120930332004,1.3880822355434004,True
FBHS,Lasso,3.972787154264268,3.972787154264268,0.0,0.0,False
FBHS,RandomForest,7.482167805375571,7.836058756600879,-0.3538909512253081,-4.729791691801603,False
FBHS,GradientBoosting,7.394758469758462,9.138335266740702,-1.7435767969822402,-23.578549645843825,False
FCX,Linear,0.4260718959051978,0.4459748192462125,-0.019902923341014733,-4.671259365448312,False
FCX,Ridge,0.44204123964364395,0.44678153392536346,-0.004740294281719515,-1.0723647154597955,False
FCX,Lasso,1.0593763383425452,1.0593763383425452,0.0,0.0,False
FCX,RandomForest,0.807477175976024,1.284302735499015,-0.4768255595229911,-59.05127398141459,False
FCX,GradientBoosting,0.9764850614261585,1.5044092770901054,-0.5279242156639469,-54.06372678071617,False
FDX,Linear,2.41379497688992,2.4029152393313447,0.010879737558575187,0.450731634738643,True
FDX,Ridge,2.514878110229999,2.4950889836988153,0.019789126531183587,0.7868821335986644,True
FDX,Lasso,4.025523431487046,4.025523431487046,0.0,0.0,False
FDX,RandomForest,29.423719023464027,30.820295255429055,-1.3965762319650281,-4.746430017399652,False
FDX,GradientBoosting,29.47344186361131,31.85236133119293,-2.378919467581621,-8.071400274830808,False
FE,Linear,0.455103578194335,0.4509303428925904,0.004173235301744627,0.9169858251394811,True
FE,Ridge,0.45907613513385354,0.4541494563788033,0.004926678755050262,1.073172482297252,True
FE,Lasso,1.290223907717381,1.290223907717381,0.0,0.0,False
FE,RandomForest,0.5530213727496853,0.6903144598380792,-0.13729308708839383,-24.82600019701896,False
FE,GradientBoosting,0.5615392280633562,0.7231591136843685,-0.16161988562101226,-28.78158417861723,False
FFIV,Linear,2.0645507268858894,2.0944657809706184,-0.029915054084729054,-1.4489861496332466,False
FFIV,Ridge,2.0856160821263408,2.124522703598629,-0.03890662147228818,-1.8654737948041642,False
FFIV,Lasso,2.625917475523313,2.625917475523313,0.0,0.0,False
FFIV,RandomForest,5.572904252964114,6.599551538116837,-1.0266472851527233,-18.422123161485693,False
FFIV,GradientBoosting,5.439431988874304,7.678633597919896,-2.239201609045592,-41.166092592491395,False
FIS,Linear,0.9026908671896646,0.8963179669299766,0.0063729002596880635,0.7059892252514671,True
FIS,Ridge,0.9181794929669407,0.910015178986758,0.008164313980182691,0.8891849624958515,True
FIS,Lasso,3.8749381611893106,3.8749381611893106,0.0,0.0,False
FIS,RandomForest,15.50667666874691,15.543040961929211,-0.0363642931823005,-0.23450732841803096,False
FIS,GradientBoosting,15.918466300770948,17.32882242876999,-1.4103561279990409,-8.859874446137663,False
FISV,Linear,1.162140467918889,1.1784037066735935,-0.01626323875470459,-1.3994210858028286,False
FISV,Ridge,1.2198850524752665,1.2299556371464846,-0.01007058467121813,-0.8255355413023486,False
FISV,Lasso,3.2152028603106686,3.2102431504357667,0.0049597098749019075,0.15425806987564936,True
FISV,RandomForest,17.745778080305428,17.783696803241323,-0.03791872293589549,-0.21367743225628605,False
FISV,GradientBoosting,17.192941507738336,18.5200682015318,-1.3271266937934634,-7.719020582930149,False
FITB,Linear,0.4186889431649632,0.4393139998511062,-0.020625056686143006,-4.926104933708924,False
FITB,Ridge,0.42095832971677727,0.4485618796532681,-0.027603549936490834,-6.5573117308458135,False
FITB,Lasso,4.304269837533739,4.304269837533739,0.0,0.0,False
FITB,RandomForest,3.8228461192686867,4.018874059769742,-0.19602794050105565,-5.127800973023627,False
FITB,GradientBoosting,3.7119226268826804,4.076611156734483,-0.36468852985180256,-9.824788027924834,False
FL,Linear,1.4427629765694376,1.5359795511555174,-0.09321657458607979,-6.460976341916371,False
FL,Ridge,1.4821195887043144,1.613546776864524,-0.1314271881602096,-8.867515763360547,False
FL,Lasso,1.8773505868132578,1.8773505868132578,0.0,0.0,False
FL,RandomForest,1.8611786612125552,3.536912480679005,-1.67573381946645,-90.03616119124811,False
FL,GradientBoosting,1.9146393430428725,3.343171301971105,-1.4285319589282324,-74.61102082326973,False
FLIR,Linear,0.5852129345027607,0.5767971660224254,0.008415768480335317,1.4380694588519243,True
FLIR,Ridge,0.5882178406265642,0.5804385358431214,0.0077793047834427975,1.3225210536212832,True
FLIR,Lasso,3.743836703004886,3.743836703004886,0.0,0.0,False
FLIR,RandomForest,5.031452746269534,5.169414732918352,-0.13796198664881842,-2.7419911028898656,False
FLIR,GradientBoosting,5.049048457009217,5.4888650729025805,-0.4398166158933634,-8.710881260860129,False
FLR,Linear,1.1406179511373913,1.1429061423747395,-0.002288191237348247,-0.20060978656933542,False
FLR,Ridge,1.1523995228599193,1.133561276786925,0.018838246072994336,1.6346974898291615,True
FLR,Lasso,1.5779251534397452,1.5779251534397452,0.0,0.0,False
FLR,RandomForest,1.5063202461117462,1.708766733160114,-0.20244648704836776,-13.439803891034556,False
FLR,GradientBoosting,1.427236930891633,1.6845243076856153,-0.2572873767939823,-18.026956227460285,False
FLS,Linear,0.8693404832694439,0.8667371548146278,0.002603328454816145,0.29946016605892584,True
FLS,Ridge,0.9083438252401344,0.8953413461209477,0.013002479119186616,1.4314490568314497,True
FLS,Lasso,1.4803191243275986,1.4803191243275986,0.0,0.0,False
FLS,RandomForest,1.079746360508519,1.1970601594051362,-0.1173137988966173,-10.864940432989007,False
FLS,GradientBoosting,1.0884130818405842,1.3141148709107466,-0.22570178907016247,-20.736776581965064,False
FMC,Linear,1.1692143599002214,1.1776804875438616,-0.008466127643640187,-0.7240868684133054,False
FMC,Ridge,1.2256348724458053,1.2264012451834367,-0.0007663727376314711,-0.06252863351563606,False
FMC,Lasso,1.838582591922552,1.838582591922552,0.0,0.0,False
FMC,RandomForest,6.114054366723613,6.811323787156434,-0.6972694204328214,-11.404370628887174,False
FMC,GradientBoosting,6.119179473265511,8.004388941545661,-1.8852094682801503,-30.808206827673008,False
FOX,Linear,0.47425416596631703,0.4792182703318808,-0.004964104365563771,-1.0467181359280535,False
FOX,Ridge,0.47332000188261764,0.4842797930872291,-0.010959791204611491,-2.3155140625832873,False
FOX,Lasso,1.748740940001163,1.748740940001163,0.0,0.0,False
FOX,RandomForest,0.5934617361122821,0.5775910179088514,0.015870718203430778,2.6742614119317136,True
FOX,GradientBoosting,0.5725239941435362,0.589809568722349,-0.017285574578812857,-3.019187799224224,False
FOXA,Linear,0.49800117125302,0.500993111819279,-0.002991940566258955,-0.60078986535934,False
FOXA,Ridge,0.49649350896101246,0.504438312345309,-0.00794480338429654,-1.6001827296639262,False
FOXA,Lasso,1.6024757271953627,1.6024757271953627,0.0,0.0,False
FOXA,RandomForest,0.5776545558884283,0.5951485526378634,-0.01749399674943508,-3.0284530038076904,False
FOXA,GradientBoosting,0.5645811099642336,0.5999420877232925,-0.03536097775905889,-6.263223677692478,False
FRT,Linear,1.634124729696302,1.6828853845983245,-0.04876065490202253,-2.983900434031408,False
FRT,Ridge,1.6920271509584994,1.7588174016411422,-0.06679025068264277,-3.9473510011235597,False
FRT,Lasso,2.0379343333178923,2.0379343333178923,0.0,0.0,False
FRT,RandomForest,3.65706480712687,4.098254491749558,-0.44118968462268837,-12.064037907200882,False
FRT,GradientBoosting,3.5317039997459503,4.069959623274597,-0.5382556235286469,-15.240677688938987,False
FTI,Linear,0.5980337097561526,0.6487578583039051,-0.050724148547752534,-8.48182096096811,False
FTI,Ridge,0.6112466877894243,0.6569515708171332,-0.04570488302770892,-7.477321994659928,False
FTI,Lasso,1.4840693415736588,1.4840693415736588,0.0,0.0,False
FTI,RandomForest,0.7622987706447484,1.189936883534112,-0.4276381128893636,-56.09849174066875,False
FTI,GradientBoosting,0.7261753952212551,1.054283511287575,-0.32810811606631995,-45.183039555664124,False
GD,Linear,2.0744847336000887,2.1653587999209756,-0.0908740663208869,-4.380560861645042,False
GD,Ridge,2.189370540878481,2.284590220943919,-0.0952196800654379,-4.34918065661152,False
GD,Lasso,4.009970545569358,4.009970545569358,0.0,0.0,False
GD,RandomForest,37.63612368590443,38.60971175808559,-0.9735880721811583,-2.5868447035255886,False
